timestamp,ip,packet_size,request_rate,label
1731071524.1885545,192.168.0.35,1193,62,DDOS
1731071528.9136908,192.168.0.113,1182,12,Normal
1731071534.1918468,192.168.0.214,956,5,DDOS
1731071538.9221294,192.168.0.122,1323,60,DDOS
1731071544.2068505,192.168.0.45,1028,42,Normal
1731071548.9344616,192.168.0.207,1483,55,Port_Scan
1731071554.2164555,192.168.0.211,798,1,Port_Scan
1731071558.949771,192.168.0.75,568,43,DDOS
1731071564.2290566,192.168.0.231,769,66,Normal
1731071568.9581168,192.168.0.227,1247,1,Port_Scan
1731071574.2351975,192.168.0.156,596,9,DDOS
1731071578.9736924,192.168.0.192,584,16,Normal
1731071584.2426836,192.168.0.165,1490,69,DDOS
1731071588.983054,192.168.0.207,1254,21,Normal
1731071594.254759,192.168.0.184,1151,28,Normal
1731071598.9849253,192.168.0.37,1306,62,DDOS
1731071604.2654245,192.168.0.223,510,82,DDOS
1731071608.9921951,192.168.0.117,923,18,DDOS
1731071614.276278,192.168.0.55,875,73,DDOS
1731071618.9995902,192.168.0.213,755,90,DDOS
1731071624.290706,192.168.0.237,1437,49,Normal
1731071629.0072813,192.168.0.130,1480,19,Port_Scan
1731071634.305095,192.168.0.112,826,24,DDOS
1731071639.0159638,192.168.0.182,904,37,Port_Scan
1731071644.3182237,192.168.0.197,578,77,DDOS
1731071649.0269842,192.168.0.71,1338,60,Normal
1731071654.3212936,192.168.0.251,781,30,Normal
1731071659.042934,192.168.0.195,1444,72,DDOS
1731071664.3298848,192.168.0.100,953,64,Port_Scan
1731071669.0476274,192.168.0.121,1239,19,Port_Scan
1731071674.3327591,192.168.0.172,526,61,Normal
1731071679.0514355,192.168.0.104,1470,47,Port_Scan
1731071684.3417277,192.168.0.187,815,66,DDOS
1731071689.0548027,192.168.0.118,768,33,Normal
1731071694.343665,192.168.0.38,863,35,Normal
1731071699.0583997,192.168.0.93,813,20,Normal
1731071704.3595233,192.168.0.85,771,80,Port_Scan
1731071709.0612824,192.168.0.41,908,57,Port_Scan
1731071714.3660722,192.168.0.215,1205,99,DDOS
1731071719.0767505,192.168.0.190,973,79,DDOS
1731071724.3679023,192.168.0.27,1317,42,Port_Scan
1731071729.0874596,192.168.0.201,580,64,Port_Scan
1731071734.3840642,192.168.0.14,1198,15,Normal
1731071739.092608,192.168.0.225,751,33,DDOS
1731071744.3888083,192.168.0.134,953,58,Port_Scan
1731071749.0995915,192.168.0.138,1199,81,DDOS
1731071754.3928368,192.168.0.6,858,81,Port_Scan
1731071759.1087575,192.168.0.89,1213,76,Normal
1731071764.397137,192.168.0.60,1008,12,Normal
1731071769.1138217,192.168.0.36,1425,15,Normal
1731071774.4073505,192.168.0.68,572,24,DDOS
1731071779.1299117,192.168.0.49,1292,71,DDOS
1731071784.4228163,192.168.0.182,1086,82,Port_Scan
1731071789.1347704,192.168.0.164,1451,84,Port_Scan
1731071794.4352303,192.168.0.123,1337,57,DDOS
1731071799.1471472,192.168.0.250,1080,19,Port_Scan
1731071804.4458997,192.168.0.231,657,76,Port_Scan
1731071809.1626642,192.168.0.59,1407,51,Port_Scan
1731071814.4592285,192.168.0.150,1149,69,DDOS
1731071819.1796422,192.168.0.159,989,58,DDOS
1731071824.4640934,192.168.0.103,866,69,DDOS
1731071829.1895869,192.168.0.149,1291,89,DDOS
1731071834.4746666,192.168.0.174,899,75,Normal
1731071839.1978438,192.168.0.132,530,2,DDOS
1731071844.4867594,192.168.0.26,655,91,Normal
1731071849.2087133,192.168.0.25,777,47,DDOS
1731071854.4884217,192.168.0.1,781,2,DDOS
1731071859.22471,192.168.0.54,1136,61,Port_Scan
1731071864.5014753,192.168.0.93,560,71,Normal
1731071869.231769,192.168.0.185,1105,93,Port_Scan
1731071874.5176933,192.168.0.88,1349,89,Port_Scan
1731071879.2418814,192.168.0.234,831,64,Normal
1731071884.5252502,192.168.0.176,1314,30,Port_Scan
1731071889.2468972,192.168.0.107,651,39,Port_Scan
1731071894.536715,192.168.0.25,1102,2,DDOS
1731071899.2562819,192.168.0.36,1172,75,DDOS
1731071904.5398743,192.168.0.45,643,30,DDOS
1731071909.268784,192.168.0.178,759,35,Port_Scan
1731071914.5521734,192.168.0.17,722,60,Normal
1731071919.2747416,192.168.0.54,553,75,DDOS
1731071924.5626895,192.168.0.130,1369,68,Port_Scan
1731071929.2804956,192.168.0.198,828,34,DDOS
1731071934.5652647,192.168.0.232,1089,53,Normal
1731071939.2892406,192.168.0.208,1064,6,DDOS
1731071944.58159,192.168.0.7,794,96,Normal
1731071949.2947261,192.168.0.41,979,97,Normal
1731071954.5954082,192.168.0.70,1036,95,DDOS
1731071959.3103426,192.168.0.81,1058,72,DDOS
1731071964.5991898,192.168.0.117,949,18,Normal
1731071969.3130767,192.168.0.122,1043,58,Normal
1731071974.6055222,192.168.0.187,1362,19,Port_Scan
1731071979.3180811,192.168.0.49,572,76,DDOS
1731071984.615808,192.168.0.13,796,38,Port_Scan
1731071989.3225791,192.168.0.152,1453,73,Normal
1731071994.6215782,192.168.0.54,935,31,DDOS
1731071999.3376591,192.168.0.174,1451,43,Normal
1731117752.7402976,192.168.0.44,795,91,DDOS
1731117762.745621,192.168.0.214,749,21,DDOS
1731117763.9328291,192.168.0.111,1001,62,Port_Scan
1731117772.752924,192.168.0.127,888,16,DDOS
1731117773.9493651,192.168.0.193,1176,70,DDOS
1731117782.7566988,192.168.0.203,1306,81,DDOS
1731117783.9546268,192.168.0.46,1473,30,Port_Scan
1731117792.759187,192.168.0.108,694,3,Port_Scan
1731117793.9580739,192.168.0.131,919,12,Port_Scan
1731117802.7743115,192.168.0.3,1299,89,Normal
1731117803.969268,192.168.0.202,1482,48,Normal
1731117812.7824984,192.168.0.228,1276,13,Normal
1731117813.9734151,192.168.0.183,786,77,DDOS
1731117822.792378,192.168.0.45,1196,29,DDOS
1731117823.980221,192.168.0.218,1103,50,Port_Scan
1731117832.8057137,192.168.0.135,1351,22,Port_Scan
1731117833.9915433,192.168.0.192,1357,91,Normal
1731117842.8127227,192.168.0.18,628,11,DDOS
1731117843.993528,192.168.0.164,1447,37,Normal
1731117852.818637,192.168.0.207,1142,26,DDOS
1731117854.010151,192.168.0.146,1182,33,DDOS
1731117862.8301158,192.168.0.153,1461,33,Normal
1731117864.0123138,192.168.0.168,521,76,Normal
1731117872.8381758,192.168.0.171,795,57,Normal
1731117874.0185661,192.168.0.18,787,5,Port_Scan
1731117882.850282,192.168.0.112,1008,82,DDOS
1731117884.0349996,192.168.0.148,1099,80,Port_Scan
1731117892.8596191,192.168.0.205,1034,70,DDOS
1731117894.044954,192.168.0.37,836,56,Port_Scan
1731117902.862768,192.168.0.248,1368,85,Port_Scan
1731117904.057869,192.168.0.206,789,50,DDOS
1731117912.8713782,192.168.0.105,1018,74,Normal
1731117914.0633955,192.168.0.248,832,20,Port_Scan
1731117922.879649,192.168.0.128,793,44,Normal
1731117924.0747423,192.168.0.212,536,60,DDOS
1731117932.8951018,192.168.0.98,1194,59,Port_Scan
1731117934.0808585,192.168.0.220,658,83,DDOS
1731117942.904449,192.168.0.44,638,15,DDOS
1731117944.0949218,192.168.0.52,1339,45,DDOS
1731117952.914273,192.168.0.148,707,4,Normal
1731117954.0991518,192.168.0.213,1393,48,Port_Scan
1731117962.9290276,192.168.0.36,1044,88,Port_Scan
1731117964.1068485,192.168.0.40,1235,79,Port_Scan
1731117972.9396806,192.168.0.227,619,27,Normal
1731117974.1177688,192.168.0.25,659,95,Port_Scan
1731117982.9433303,192.168.0.254,1017,67,Port_Scan
1731117984.1207035,192.168.0.62,1175,99,DDOS
1731117992.9519937,192.168.0.100,645,93,DDOS
1731117994.1234004,192.168.0.73,735,97,Normal
1731118002.9631214,192.168.0.119,684,50,Port_Scan
1731118004.1358707,192.168.0.69,1390,7,DDOS
1731118012.9761565,192.168.0.115,1230,32,DDOS
1731118014.1442688,192.168.0.162,1389,49,Port_Scan
1731118022.9906943,192.168.0.225,703,60,Port_Scan
1731118024.1603503,192.168.0.23,1306,3,Port_Scan
1731118033.0010986,192.168.0.109,517,41,Port_Scan
1731118034.1690924,192.168.0.155,964,72,Port_Scan
1731118043.014831,192.168.0.228,1273,74,Normal
1731118044.1835406,192.168.0.28,1074,55,DDOS
1731118053.0315204,192.168.0.58,622,9,DDOS
1731118054.1891367,192.168.0.179,1265,48,DDOS
1731118063.0378294,192.168.0.100,1329,33,DDOS
1731118064.1910174,192.168.0.8,683,90,Normal
1731118073.051708,192.168.0.86,1068,61,Port_Scan
1731118074.195218,192.168.0.7,1490,36,DDOS
1731118083.063204,192.168.0.119,1065,85,DDOS
1731118084.197849,192.168.0.56,553,83,Normal
1731118093.0752366,192.168.0.160,986,84,DDOS
1731118094.2042756,192.168.0.105,967,43,Port_Scan
1731118103.090854,192.168.0.233,587,88,Normal
1731118104.2165186,192.168.0.136,1336,94,Port_Scan
1731118113.1072314,192.168.0.222,883,79,Normal
1731118114.2297213,192.168.0.158,728,77,Port_Scan
1731118123.1159444,192.168.0.205,539,59,Normal
1731118124.243756,192.168.0.183,914,7,Normal
1731118133.1201653,192.168.0.57,1381,53,DDOS
1731118134.2448466,192.168.0.3,621,84,Normal
1731118143.1279209,192.168.0.10,911,91,Port_Scan
1731118144.248981,192.168.0.131,511,68,DDOS
1731118153.130657,192.168.0.59,923,5,Normal
1731118154.257376,192.168.0.224,929,93,DDOS
1731118163.1458054,192.168.0.169,1059,83,Normal
1731118164.2667043,192.168.0.251,668,87,DDOS
1731118173.1493404,192.168.0.205,740,33,Port_Scan
1731118174.280913,192.168.0.214,1409,16,Normal
1731118183.1504185,192.168.0.75,536,66,DDOS
1731118184.2864497,192.168.0.156,1012,47,DDOS
1731118193.1521287,192.168.0.164,909,21,Normal
1731118194.2934866,192.168.0.15,618,8,Port_Scan
1731118203.161264,192.168.0.220,672,93,Normal
1731118204.3061726,192.168.0.137,730,94,DDOS
1731118213.1769311,192.168.0.50,1071,99,DDOS
1731118214.3170962,192.168.0.105,1054,47,Port_Scan
1731118223.189506,192.168.0.254,615,51,Normal
1731118224.3286245,192.168.0.116,680,83,Normal
1731118233.1922646,192.168.0.235,698,18,Normal
1731118234.3348222,192.168.0.116,1127,78,DDOS
1731118243.2034478,192.168.0.126,1129,99,DDOS
1731118244.3396876,192.168.0.250,1331,20,Normal
1731118253.208896,192.168.0.59,878,29,Port_Scan
1731118254.3464108,192.168.0.67,646,26,Port_Scan
1731118263.210941,192.168.0.207,1436,23,DDOS
1731118264.3533943,192.168.0.86,1482,59,DDOS
1731118273.2125185,192.168.0.82,989,93,Port_Scan
1731118274.36156,192.168.0.13,1231,88,Port_Scan
1731118283.2188876,192.168.0.94,903,67,Port_Scan
1731118284.3675263,192.168.0.149,1452,53,DDOS
1731118293.2310033,192.168.0.169,985,84,Port_Scan
1731118294.3803453,192.168.0.93,1495,34,DDOS
1731118303.2393796,192.168.0.16,1379,85,DDOS
1731118304.3953187,192.168.0.159,1118,81,DDOS
1731118313.2414138,192.168.0.168,899,61,Port_Scan
1731118314.4072063,192.168.0.13,993,73,Port_Scan
1731118323.2486196,192.168.0.233,788,3,Port_Scan
1731118324.4164898,192.168.0.183,656,58,Normal
1731118333.251814,192.168.0.108,517,45,DDOS
1731118334.4207466,192.168.0.155,1086,86,DDOS
1731118343.2599378,192.168.0.226,1110,74,DDOS
1731118344.42655,192.168.0.109,623,19,Normal
1731118353.2698433,192.168.0.59,1031,87,Normal
1731118354.430266,192.168.0.186,696,69,Normal
1731118363.2808707,192.168.0.156,712,35,Normal
1731118364.4324706,192.168.0.48,1185,18,Normal
1731118373.2853012,192.168.0.65,986,88,DDOS
1731118374.4344943,192.168.0.135,1227,57,Port_Scan
1731118383.2981346,192.168.0.21,1018,58,Normal
1731118384.4416234,192.168.0.4,1277,4,DDOS
1731118393.3122923,192.168.0.28,1471,82,Normal
1731118394.4572318,192.168.0.207,973,30,DDOS
1731118403.3263717,192.168.0.248,1228,75,Port_Scan
1731118404.467309,192.168.0.193,1491,40,Normal
1731118413.3312082,192.168.0.113,694,89,Port_Scan
1731118414.479316,192.168.0.61,827,85,Port_Scan
1731118423.3473737,192.168.0.170,1491,73,Port_Scan
1731118424.483374,192.168.0.53,536,60,DDOS
1731118433.3510535,192.168.0.218,1175,23,Port_Scan
1731118434.4970264,192.168.0.40,752,20,Normal
1731118443.355146,192.168.0.67,1080,51,DDOS
1731118444.511748,192.168.0.207,791,23,Normal
1731118453.3597403,192.168.0.248,1309,39,Normal
1731118454.5192318,192.168.0.89,529,34,Port_Scan
1731118463.3707473,192.168.0.190,1119,92,DDOS
1731118464.5334895,192.168.0.234,609,11,Normal
1731118473.3724892,192.168.0.70,1012,60,Port_Scan
1731118474.5371964,192.168.0.50,736,27,DDOS
1731118483.3847713,192.168.0.245,1425,14,DDOS
1731118484.5447726,192.168.0.122,1285,53,Normal
1731118493.3973,192.168.0.216,915,84,DDOS
1731118494.5574102,192.168.0.78,1306,93,DDOS
1731118503.4129362,192.168.0.33,648,31,Port_Scan
1731118504.5694492,192.168.0.26,1117,79,DDOS
1731118513.420856,192.168.0.225,1054,29,Normal
1731118514.5722048,192.168.0.167,936,32,Port_Scan
1731118523.43155,192.168.0.32,928,1,Port_Scan
1731118524.5873413,192.168.0.221,1246,24,DDOS
1731118533.4376118,192.168.0.55,991,81,Port_Scan
1731118534.5941844,192.168.0.1,989,42,DDOS
1731118543.4410443,192.168.0.93,800,71,Normal
1731118544.6023374,192.168.0.217,953,61,Port_Scan
1731118553.4525068,192.168.0.8,1416,93,Normal
1731118554.6093633,192.168.0.177,857,2,DDOS
1731118563.4645352,192.168.0.147,806,49,Normal
1731118564.612715,192.168.0.69,965,38,Normal
1731118573.4690635,192.168.0.221,1054,73,Port_Scan
1731118574.6242373,192.168.0.176,889,74,DDOS
1731118583.4828773,192.168.0.70,873,86,Normal
1731118584.626675,192.168.0.200,630,90,Port_Scan
1731118593.4870026,192.168.0.4,1233,6,DDOS
1731118594.640731,192.168.0.112,1263,86,Port_Scan
1731118603.4937654,192.168.0.95,1036,57,DDOS
1731118604.6537828,192.168.0.230,941,77,Port_Scan
1731118613.507093,192.168.0.194,1270,65,DDOS
1731118614.6584418,192.168.0.180,567,96,DDOS
1731118623.5158741,192.168.0.167,1253,76,Port_Scan
1731118624.6713474,192.168.0.125,823,6,Normal
1731118633.5244668,192.168.0.23,662,73,Port_Scan
1731118634.686568,192.168.0.132,508,34,DDOS
1731118643.5383804,192.168.0.142,1186,92,Port_Scan
1731118644.6917143,192.168.0.32,1167,99,Normal
1731118653.5400124,192.168.0.237,1316,97,Port_Scan
1731118654.7071683,192.168.0.110,1309,36,Normal
1731118663.5415924,192.168.0.243,1073,7,DDOS
1731118664.7180774,192.168.0.39,636,2,Port_Scan
1731118673.5483675,192.168.0.215,1011,71,Normal
1731118674.7258053,192.168.0.241,1237,44,DDOS
1731118683.5542424,192.168.0.3,1225,97,Port_Scan
1731118684.737181,192.168.0.149,1167,11,Normal
1731118693.556284,192.168.0.135,1311,3,DDOS
1731118694.7382708,192.168.0.250,1276,74,Port_Scan
1731118703.5690155,192.168.0.15,1353,55,DDOS
1731118704.7444317,192.168.0.121,928,43,DDOS
1731118713.5840402,192.168.0.9,828,68,Normal
1731118714.7457113,192.168.0.173,1215,1,DDOS
1731118723.5915236,192.168.0.22,619,1,Port_Scan
1731118724.7549982,192.168.0.177,1361,99,Normal
1731118733.593091,192.168.0.222,944,76,DDOS
1731118734.769246,192.168.0.128,769,28,Normal
1731118743.6047301,192.168.0.166,1372,83,Normal
1731118744.785091,192.168.0.108,629,40,Normal
1731118753.607544,192.168.0.234,1097,61,Normal
1731118754.7901976,192.168.0.82,989,19,DDOS
1731118763.6212127,192.168.0.165,1149,37,Port_Scan
1731118764.8037558,192.168.0.47,550,97,Normal
1731118773.629873,192.168.0.43,1147,56,Normal
1731118774.8150256,192.168.0.186,736,94,Normal
1731118783.6448977,192.168.0.212,672,7,Normal
1731118784.8309965,192.168.0.131,1137,98,Normal
1731118793.6679842,192.168.0.231,663,36,Normal
1731118794.8384197,192.168.0.58,1403,72,Normal
1731118803.6800115,192.168.0.21,1452,74,Normal
1731118804.851338,192.168.0.197,972,11,Normal
1731118813.6825624,192.168.0.30,1468,68,Normal
1731118814.8667934,192.168.0.37,1048,7,Normal
1731118823.6982334,192.168.0.211,722,22,DDOS
1731118824.868496,192.168.0.199,1123,79,Normal
1731118833.7101717,192.168.0.93,1127,96,DDOS
1731118834.8718796,192.168.0.192,1012,65,DDOS
1731118843.7229428,192.168.0.156,543,61,DDOS
1731118844.8801763,192.168.0.87,1428,42,Port_Scan
1731118853.7294042,192.168.0.3,727,1,Port_Scan
1731118854.8856587,192.168.0.140,1072,72,Port_Scan
1731118863.7429261,192.168.0.12,1125,9,DDOS
1731118864.895512,192.168.0.66,1463,4,Port_Scan
1731118873.753937,192.168.0.229,1343,3,DDOS
1731118874.91179,192.168.0.83,862,23,DDOS
1731118883.7640617,192.168.0.135,878,52,Normal
1731118884.9162025,192.168.0.88,1280,78,DDOS
1731118893.779576,192.168.0.31,507,33,Port_Scan
1731118894.9272842,192.168.0.39,800,93,Port_Scan
1731118903.7944086,192.168.0.149,1022,83,DDOS
1731118904.9304311,192.168.0.116,533,97,Normal
1731118913.8079016,192.168.0.249,1167,58,Normal
1731118914.9371996,192.168.0.210,1492,70,Port_Scan
1731118923.8118405,192.168.0.58,788,79,Normal
1731118924.9510746,192.168.0.64,622,76,DDOS
1731118933.814961,192.168.0.28,537,8,DDOS
1731118934.9595006,192.168.0.68,540,22,Normal
1731118943.8267431,192.168.0.37,980,57,Port_Scan
1731118944.974709,192.168.0.183,790,95,DDOS
1731118953.8352678,192.168.0.231,1226,78,Port_Scan
1731118954.9891944,192.168.0.48,1109,3,Port_Scan
1731118963.8462284,192.168.0.49,863,38,DDOS
1731118965.0046122,192.168.0.33,689,55,DDOS
1731118973.8596103,192.168.0.111,521,79,Port_Scan
1731118975.019009,192.168.0.44,891,83,Port_Scan
1731118983.8731258,192.168.0.37,1082,94,Port_Scan
1731118985.0227747,192.168.0.56,1437,10,Normal
1731118993.8745296,192.168.0.85,1273,39,DDOS
1731118995.0328937,192.168.0.35,1133,30,DDOS
1731119003.8773792,192.168.0.111,1058,54,Port_Scan
1731119005.0368252,192.168.0.129,1206,49,Normal
1731119013.8817012,192.168.0.168,590,55,DDOS
1731119015.0434468,192.168.0.166,1161,31,Port_Scan
1731119023.8930793,192.168.0.82,1192,66,DDOS
1731119025.0489008,192.168.0.178,523,72,Port_Scan
1731119033.9020388,192.168.0.142,652,56,DDOS
1731119035.0552022,192.168.0.76,1220,72,DDOS
1731119043.9037032,192.168.0.125,914,2,Normal
1731119045.069493,192.168.0.114,613,73,Port_Scan
1731119053.9085042,192.168.0.140,706,71,DDOS
1731119055.0774353,192.168.0.9,1057,92,Normal
1731119063.9249537,192.168.0.253,1218,80,Normal
1731119065.0870686,192.168.0.22,1299,15,Normal
1731119073.9270544,192.168.0.140,676,72,Normal
1731119075.1003816,192.168.0.155,1429,24,DDOS
1731119083.934213,192.168.0.43,962,63,Port_Scan
1731119085.1025755,192.168.0.231,1490,12,DDOS
1731119093.9502494,192.168.0.68,1128,14,Normal
1731119095.1087239,192.168.0.76,724,85,Port_Scan
1731119103.9613302,192.168.0.38,1323,47,DDOS
1731119105.1142912,192.168.0.172,709,44,Port_Scan
1731119113.972142,192.168.0.176,1436,79,Port_Scan
1731119115.1279647,192.168.0.119,781,15,Normal
1731119123.9755197,192.168.0.213,1426,58,Normal
1731119125.1336093,192.168.0.202,929,50,Normal
1731119133.9816427,192.168.0.96,748,93,DDOS
1731119135.1495013,192.168.0.37,861,14,Normal
1731119143.9877014,192.168.0.124,1357,72,DDOS
1731119145.1539767,192.168.0.157,1238,54,Port_Scan
1731119153.9890792,192.168.0.56,519,48,Port_Scan
1731119155.164421,192.168.0.146,1091,50,Normal
1731119163.9934788,192.168.0.11,930,85,Normal
1731119165.1783605,192.168.0.170,1183,97,Normal
1731119174.006794,192.168.0.19,1047,87,Normal
1731119175.1888034,192.168.0.24,1223,87,Normal
1731119184.0151143,192.168.0.89,1061,41,Normal
1731119185.196153,192.168.0.215,1157,23,Normal
1731119194.0231762,192.168.0.239,808,78,Normal
1731119195.2075694,192.168.0.165,635,58,Normal
1731119204.0396814,192.168.0.1,715,63,DDOS
1731119205.2213151,192.168.0.186,656,80,Port_Scan
1731119214.0546932,192.168.0.196,1165,66,Normal
1731119215.2336218,192.168.0.210,680,80,Normal
1731119224.0648034,192.168.0.228,1440,3,Normal
1731119225.247894,192.168.0.63,603,47,Port_Scan
1731119234.0750885,192.168.0.241,1031,65,Normal
1731119235.2612205,192.168.0.248,913,12,DDOS
1731119244.0882292,192.168.0.187,1039,34,Normal
1731119245.271035,192.168.0.80,1463,36,Port_Scan
1731119254.104829,192.168.0.226,1447,22,Port_Scan
1731119255.2914205,192.168.0.168,1419,35,Normal
1731119264.1092737,192.168.0.21,1248,75,Port_Scan
1731119265.3011239,192.168.0.226,577,76,Port_Scan
1731119274.1207387,192.168.0.214,1225,86,Normal
1731119275.3104944,192.168.0.167,1225,34,DDOS
1731119284.1345568,192.168.0.229,952,65,Port_Scan
1731119285.31899,192.168.0.53,971,64,DDOS
1731119294.145534,192.168.0.190,837,71,Normal
1731119295.3342354,192.168.0.118,1273,14,Port_Scan
1731119304.1611662,192.168.0.90,1393,73,DDOS
1731119305.3494604,192.168.0.11,943,85,Port_Scan
1731119314.170094,192.168.0.14,1256,37,Normal
1731119315.357008,192.168.0.179,924,56,DDOS
1731119324.1722813,192.168.0.31,1106,21,DDOS
1731119325.3653,192.168.0.41,551,47,Port_Scan
1731119334.1855145,192.168.0.219,1085,52,DDOS
1731119335.3687131,192.168.0.190,1355,10,Port_Scan
1731119344.1961656,192.168.0.236,706,55,Normal
1731119345.3794892,192.168.0.183,1050,90,Normal
1731119354.204006,192.168.0.2,593,88,Port_Scan
1731119355.3838127,192.168.0.57,1336,14,DDOS
1731119364.2168448,192.168.0.239,607,1,DDOS
1731119365.39736,192.168.0.208,631,21,Normal
1731119374.225162,192.168.0.178,1398,59,DDOS
1731119375.4070253,192.168.0.181,565,91,Port_Scan
1731119384.2280433,192.168.0.126,801,9,Port_Scan
1731119385.4114623,192.168.0.39,871,92,Port_Scan
1731119394.2295241,192.168.0.74,998,67,Normal
1731119395.4145527,192.168.0.125,596,25,DDOS
1731119404.2426848,192.168.0.30,1092,26,Normal
1731119405.4213588,192.168.0.147,867,77,Port_Scan
1731119414.2542126,192.168.0.174,611,83,Port_Scan
1731119415.4290764,192.168.0.222,1322,76,DDOS
1731119424.2703533,192.168.0.238,518,63,Port_Scan
1731119425.4313226,192.168.0.198,618,15,DDOS
1731119434.2832937,192.168.0.170,878,46,Normal
